"PIXEL","GAL_LON","GAL_LAT","WEIGHT","TEMP","TEMP_SIG","RESID_TE"
"102","8.395359E+01","1.124306E+00","2.167185E-02","2.725325E+00","1.067051E-03","-2.322197E-04"
"103","8.648222E+01","1.906428E+00","1.967784E-01","2.725135E+00","3.541150E-04","-4.575253E-04"
"104","7.851432E+01","4.507498E+00","3.064318E-01","2.726366E+00","2.837697E-04","6.415844E-04"
"105","8.011891E+01","4.713032E+00","1.423837E-01","2.725937E+00","4.162967E-04","2.090931E-04"
"106","7.723112E+01","7.321143E+00","2.866677E-01","2.726307E+00","2.933888E-04","4.436970E-04"
"107","7.992912E+01","7.305419E+00","3.659061E-02","2.726832E+00","8.211986E-04","9.813309E-04"
"108","8.215642E+01","5.402992E+00","4.105389E-03","2.731804E+00","2.451635E-03","6.048918E-03"
"109","8.551041E+01","4.153023E+00","4.838723E-01","2.725520E+00","2.258227E-04","-1.738071E-04"
"110","8.259196E+01","6.887888E+00","2.942168E-01","2.725700E+00","2.896005E-04","-1.239777E-04"
"111","8.607960E+01","7.339615E+00","1.863102E-01","2.725388E+00","3.639273E-04","-4.568100E-04"
"112","8.879976E+01","-1.602364E+00","4.066080E-01","2.725685E+00","2.463457E-04","2.408028E-04"
"113","9.062099E+01","-1.377190E+00","7.303075E-01","2.725757E+00","1.838147E-04","2.975464E-04"
"114","8.797365E+01","1.710705E+00","2.383926E-01","2.726050E+00","3.217264E-04","4.634857E-04"
"115","9.068446E+01","1.689965E+00","9.292940E-01","2.725956E+00","1.629508E-04","3.628731E-04"
"116","9.302461E+01","-1.465813E+00","7.734655E-01","2.725604E+00","1.786128E-04","1.363754E-04"
"117","9.521432E+01","-1.109093E+00","1.458171E+00","2.725631E+00","1.300855E-04","1.344681E-04"
"118","9.300563E+01","1.596296E+00","6.631776E-01","2.725889E+00","1.928937E-04","2.884865E-04"
"119","9.511633E+01","1.527300E+00","1.262108E+00","2.725816E+00","1.398250E-04","2.059937E-04"
"120","8.809002E+01","4.406177E+00","1.669452E-01","2.725731E+00","3.844555E-04","2.193451E-05"
"121","9.079808E+01","4.397918E+00","6.656778E-01","2.726142E+00","1.925311E-04","4.253387E-04"
"122","8.729494E+01","7.089884E+00","2.908758E-01","2.724941E+00","2.912589E-04","-8.924007E-04"
"123","9.065656E+01","7.334435E+00","2.349792E-01","2.725409E+00","3.240547E-04","-4.458427E-04"
"124","9.285098E+01","4.434344E+00","8.240751E-01","2.726278E+00","1.730412E-04","5.497932E-04"
"125","9.519608E+01","4.383183E+00","1.487731E+00","2.725821E+00","1.287866E-04","8.034706E-05"
"126","9.248991E+01","7.132376E+00","8.417985E-01","2.725710E+00","1.712099E-04","-1.428127E-04"
"127","9.537619E+01","7.219254E+00","1.172429E+00","2.725866E+00","1.450740E-04","-8.821487E-06"
"128","5.292411E+01","6.886952E+00","2.865614E-02","2.724486E+00","9.279491E-04","-1.676083E-03"
"130","5.388632E+01","8.617754E+00","7.570854E-01","2.726398E+00","1.805347E-04","1.723766E-04"
"131","5.624450E+01","9.589655E+00","1.495883E-01","2.725487E+00","4.061478E-04","-7.390976E-04"
"132","6.170344E+01","6.782639E+00","1.232048E-01","2.726203E+00","4.475270E-04","2.038479E-04"
"133","6.393176E+01","7.716720E+00","1.083311E+00","2.726155E+00","1.509233E-04","1.437664E-04"
"135","6.414230E+01","9.657375E+00","1.098554E-02","2.725682E+00","1.498726E-03","-4.198551E-04"
"136","5.336777E+01","1.053310E+01","7.352093E-01","2.725853E+00","1.832009E-04","-4.754066E-04"
"137","5.630770E+01","1.121689E+01","9.403470E-01","2.726511E+00","1.619903E-04","2.067089E-04"
"138","5.206652E+01","1.242962E+01","7.281464E-01","2.726112E+00","1.840872E-04","-3.361702E-04"
"139","5.557020E+01","1.323783E+01","7.122877E-01","2.726418E+00","1.861253E-04","-1.192093E-06"
"140","5.925792E+01","1.223948E+01","4.002499E-01","2.726163E+00","2.482947E-04","-1.404285E-04"
"142","5.863333E+01","1.377262E+01","8.898447E-01","2.726088E+00","1.665236E-04","-3.037453E-04"
"143","6.161916E+01","1.494804E+01","9.283723E-01","2.726064E+00","1.630317E-04","-3.392696E-04"
"144","6.660127E+01","8.532396E+00","1.258977E+00","2.725807E+00","1.399988E-04","-2.083778E-04"
"145","6.905451E+01","8.875713E+00","9.146854E-01","2.725898E+00","1.642469E-04","-1.058578E-04"
"146","6.647427E+01","1.035508E+01","6.429448E-01","2.725801E+00","1.959053E-04","-3.054142E-04"
"147","6.892651E+01","1.114120E+01","1.135872E+00","2.726092E+00","1.473901E-04","-2.455711E-05"
"148","7.218623E+01","8.889832E+00","8.354871E-01","2.725940E+00","1.718554E-04","-3.409386E-05"
"149","7.465248E+01","9.070085E+00","6.857467E-01","2.725843E+00","1.896929E-04","-1.211166E-04"
"150","7.128088E+01","1.157040E+01","1.149146E+00","2.725729E+00","1.465364E-04","-3.862381E-04"
"151","7.450172E+01","1.155781E+01","7.478105E-01","2.726073E+00","1.816508E-04","-1.597404E-05"
"153","6.879613E+01","1.302968E+01","3.827974E-01","2.726084E+00","2.538917E-04","-1.294613E-04"
"154","6.384402E+01","1.575434E+01","2.043885E-01","2.726872E+00","3.474600E-04","4.594326E-04"
"156","7.131164E+01","1.371330E+01","1.168398E+00","2.726075E+00","1.453241E-04","-1.480579E-04"
"157","7.368085E+01","1.431955E+01","1.342822E+00","2.726069E+00","1.355576E-04","-1.661777E-04"
"158","7.144593E+01","1.542993E+01","1.758791E-01","2.726513E+00","3.745639E-04","2.026558E-04"
"159","7.350827E+01","1.638923E+01","8.996259E-01","2.726294E+00","1.656159E-04","-5.006790E-05"
"160","5.183878E+01","1.454248E+01","8.061499E-01","2.726650E+00","1.749545E-04","9.155273E-05"
"161","5.469827E+01","1.510793E+01","7.122989E-01","2.726590E+00","1.861238E-04","6.008148E-05"
"162","5.103714E+01","1.642937E+01","9.964640E-01","2.726779E+00","1.573629E-04","1.084805E-04"
"163","5.417571E+01","1.723175E+01","1.070617E+00","2.726723E+00","1.518155E-04","7.462502E-05"
"164","5.774507E+01","1.612354E+01","8.864633E-01","2.726293E+00","1.668409E-04","-2.334118E-04"
"165","6.095581E+01","1.680536E+01","8.645884E-01","2.726499E+00","1.689384E-04","-1.049042E-05"
"166","5.729799E+01","1.838650E+01","9.819033E-01","2.726709E+00","1.585253E-04","5.769730E-05"
"167","6.029975E+01","1.899608E+01","1.028363E+00","2.726528E+00","1.549030E-04","-1.060963E-04"
"168","5.021894E+01","1.838159E+01","1.315859E+00","2.726511E+00","1.369394E-04","-2.763271E-04"
"169","5.336489E+01","1.944735E+01","1.383959E+00","2.726568E+00","1.335277E-04","-2.107620E-04"
"170","4.974170E+01","2.005270E+01","8.577459E-01","2.726943E+00","1.696109E-04","5.984306E-05"
"171","5.269103E+01","2.134700E+01","1.118452E+00","2.726744E+00","1.485335E-04","-1.466274E-04"
"172","5.634916E+01","2.036622E+01","1.929887E+00","2.726698E+00","1.130751E-04","-7.367134E-05"
"173","5.951918E+01","2.123892E+01","2.137031E+00","2.726665E+00","1.074552E-04","-9.918213E-05"
"174","5.579583E+01","2.240555E+01","1.584644E+00","2.726955E+00","1.247864E-04","6.604195E-05"
"175","5.889088E+01","2.359843E+01","1.941045E+00","2.727058E+00","1.127497E-04","1.571178E-04"
"176","6.408937E+01","1.737314E+01","1.033796E+00","2.726700E+00","1.544954E-04","2.062321E-04"
"177","6.680485E+01","1.847970E+01","6.772339E-01","2.726792E+00","1.908814E-04","2.732277E-04"
"178","6.328998E+01","1.968333E+01","1.055669E+00","2.726505E+00","1.528865E-04","-1.213551E-04"
"179","6.633894E+01","2.011455E+01","9.311197E-01","2.726548E+00","1.627910E-04","-6.294250E-05"
"180","6.865244E+01","1.911253E+01","1.296291E-01","2.726340E+00","4.362965E-04","-1.921654E-04"
"181","7.427824E+01","1.816849E+01","5.188566E-03","2.723249E+00","2.180767E-03","-3.183365E-03"
"182","6.911087E+01","2.095960E+01","9.823051E-01","2.726274E+00","1.584929E-04","-3.523827E-04"
"183","7.170623E+01","2.172430E+01","5.596659E-01","2.726001E+00","2.099755E-04","-6.432533E-04"
"184","6.260735E+01","2.204481E+01","2.191406E+00","2.726358E+00","1.061137E-04","-4.041195E-04"
"185","6.556624E+01","2.265906E+01","1.919794E+00","2.726553E+00","1.133720E-04","-2.038479E-04"
"186","6.196231E+01","2.431268E+01","2.130386E+00","2.726828E+00","1.076227E-04","-6.604195E-05"
"187","6.500818E+01","2.493324E+01","2.604764E+00","2.726890E+00","9.733048E-05","1.430511E-06"
"188","6.854661E+01","2.331385E+01","1.728397E+00","2.726837E+00","1.194844E-04","7.677078E-05"
"189","7.164281E+01","2.382505E+01","1.802569E+00","2.726959E+00","1.170003E-04","2.000332E-04"
"190","6.799940E+01","2.563374E+01","2.790692E+00","2.727042E+00","9.403229E-05","1.487732E-04"
"191","7.104059E+01","2.624352E+01","3.237422E+00","2.726958E+00","8.730384E-05","5.984306E-05"
"192","7.728078E+01","9.341352E+00","8.939623E-01","2.726142E+00","1.661397E-04","1.807213E-04"
"193","8.040945E+01","9.898553E+00","2.516994E-01","2.726047E+00","3.131064E-04","7.057190E-05"
"194","7.692243E+01","1.177579E+01","7.352782E-01","2.726298E+00","1.831923E-04","2.136230E-04"
"195","7.950642E+01","1.215205E+01","9.403913E-01","2.725884E+00","1.619865E-04","-2.081394E-04"
"196","8.148605E+01","1.061691E+01","1.311562E-02","2.725832E+00","1.371635E-03","-1.764297E-04"
"197","8.412794E+01","9.754601E+00","1.101300E-02","2.725384E+00","1.496856E-03","-5.784035E-04"
"198","8.222227E+01","1.239858E+01","3.190083E-02","2.725295E+00","8.794923E-04","-8.018017E-04"
"199","8.531162E+01","1.277287E+01","1.064923E-01","2.725944E+00","4.813644E-04","-1.695156E-04"
"200","7.629004E+01","1.459664E+01","8.454800E-01","2.726388E+00","1.708368E-04","1.556873E-04"
"201","7.929006E+01","1.445857E+01","6.791425E-01","2.726306E+00","1.906130E-04","9.536743E-05"
"202","7.600389E+01","1.693401E+01","1.176163E+00","2.726279E+00","1.448436E-04","-7.700920E-05"
"203","7.849498E+01","1.731645E+01","9.838127E-01","2.726331E+00","1.583714E-04","-3.266335E-05"
"204","8.146948E+01","1.505678E+01","4.699479E-01","2.725805E+00","2.291438E-04","-4.298687E-04"
"205","8.450072E+01","1.524075E+01","1.812872E-01","2.726715E+00","3.689346E-04","4.739761E-04"
"206","8.163587E+01","1.723689E+01","8.780012E-01","2.726539E+00","1.676430E-04","1.900196E-04"
"207","8.390604E+01","1.770025E+01","5.867196E-01","2.726095E+00","2.050774E-04","-2.753735E-04"
"208","8.765147E+01","1.018495E+01","6.789913E-02","2.725372E+00","6.028384E-04","-6.139278E-04"
"209","9.072495E+01","9.951440E+00","1.526578E-01","2.726264E+00","4.020439E-04","2.810955E-04"
"210","8.734831E+01","1.227811E+01","3.107953E-01","2.725196E+00","2.817707E-04","-8.945465E-04"
"212","9.293178E+01","9.920785E+00","5.664564E-01","2.726214E+00","2.087131E-04","2.226830E-04"
"213","9.522185E+01","1.003190E+01","9.425933E-01","2.726291E+00","1.617971E-04","2.799034E-04"
"214","9.289561E+01","1.256297E+01","1.904563E-01","2.726631E+00","3.599443E-04","5.078316E-04"
"215","9.520355E+01","1.267010E+01","9.447129E-01","2.725899E+00","1.616155E-04","-2.434254E-04"
"216","8.609914E+01","1.578302E+01","5.233870E-02","2.723524E+00","6.866280E-04","-2.745152E-03"
"218","8.580885E+01","1.773414E+01","3.506332E-02","2.726213E+00","8.388929E-04","-1.590252E-04"
"220","9.341977E+01","1.491144E+01","2.665691E-02","2.725181E+00","9.621176E-04","-1.065731E-03"
"221","9.542872E+01","1.532863E+01","6.148843E-01","2.726193E+00","2.003255E-04","-8.773804E-05"
"223","9.572858E+01","1.759998E+01","2.617225E-01","2.726543E+00","3.070524E-04","1.406670E-04"
"224","7.615425E+01","1.868586E+01","5.943620E-01","2.726559E+00","2.037546E-04","1.103878E-04"
"225","7.851759E+01","1.962861E+01","1.451133E+00","2.726185E+00","1.304005E-04","-3.025532E-04"
"226","7.399729E+01","2.279100E+01","1.309404E-01","2.727203E+00","4.341064E-04","5.183220E-04"
"227","7.920610E+01","2.142159E+01","1.003893E-01","2.726090E+00","4.957803E-04","-4.918575E-04"
"228","8.093883E+01","2.011732E+01","1.211229E+00","2.726563E+00","1.427315E-04","5.793571E-05"
"229","8.409110E+01","2.011716E+01","1.024539E+00","2.726533E+00","1.551918E-04","3.218651E-05"
"230","8.107031E+01","2.219345E+01","1.167553E+00","2.726516E+00","1.453767E-04","-1.025200E-04"
"231","8.344294E+01","2.299474E+01","1.572399E+00","2.726573E+00","1.252713E-04","-8.535385E-05"
"232","7.453566E+01","2.432059E+01","1.952954E+00","2.726945E+00","1.124053E-04","1.797676E-04"
"233","7.746519E+01","2.503620E+01","1.457844E+00","2.726901E+00","1.301001E-04","1.118183E-04"
"234","7.415208E+01","2.669219E+01","3.240479E+00","2.726997E+00","8.726265E-05","9.655952E-05"
"235","7.712693E+01","2.709208E+01","2.791107E+00","2.726854E+00","9.402530E-05","-5.125999E-05"
"236","8.033160E+01","2.537452E+01","1.058655E+00","2.727031E+00","1.526707E-04","2.341270E-04"
"237","8.335371E+01","2.552872E+01","1.763201E+00","2.727032E+00","1.182993E-04","2.319813E-04"
"238","7.991953E+01","2.746765E+01","2.698672E+00","2.726969E+00","9.562204E-05","5.340576E-05"
"239","8.286414E+01","2.806330E+01","2.557405E+00","2.726965E+00","9.822755E-05","2.193451E-05"
"240","8.609428E+01","2.067675E+01","4.643003E-01","2.726150E+00","2.305332E-04","-3.809929E-04"
"242","8.651623E+01","2.283916E+01","1.230931E+00","2.726378E+00","1.415846E-04","-2.720356E-04"
"243","8.816409E+01","2.365198E+01","2.156041E-01","2.726555E+00","3.383019E-04","-1.423359E-04"
"245","9.569605E+01","2.038035E+01","1.381796E-02","2.725751E+00","1.336322E-03","-8.006096E-04"
"247","9.627982E+01","2.448822E+01","5.203594E-02","2.726910E+00","6.886226E-04","1.296997E-04"
"248","8.617561E+01","2.572156E+01","3.642719E+00","2.726756E+00","8.230385E-05","-5.412102E-05"
"249","8.919572E+01","2.596552E+01","4.295474E+00","2.726827E+00","7.579271E-05","-2.384186E-06"
"250","8.614997E+01","2.799818E+01","2.374475E+00","2.726764E+00","1.019411E-04","-1.747608E-04"
"251","8.909590E+01","2.809940E+01","4.289338E+00","2.726920E+00","7.584691E-05","-2.908707E-05"
"252","9.213282E+01","2.611329E+01","4.094249E+00","2.726971E+00","7.763292E-05","1.239777E-04"
"253","9.512334E+01","2.573705E+01","8.497799E+00","2.726982E+00","5.388648E-05","1.394749E-04"
"254","9.188249E+01","2.844728E+01","5.264242E+00","2.726919E+00","6.846445E-05","-5.865097E-05"
"255","9.482005E+01","2.850554E+01","4.179385E+00","2.727106E+00","7.683814E-05","1.094341E-04"
"256","9.736553E+01","-1.381002E+01","1.614654E+00","2.724909E+00","1.236213E-04","-1.211166E-04"
"257","9.901136E+01","-1.363510E+01","1.202706E+00","2.725114E+00","1.432364E-04","6.413460E-05"
"258","9.751705E+01","-1.052700E+01","1.833414E+00","2.725147E+00","1.160120E-04","2.622604E-06"
"259","9.910950E+01","-1.026566E+01","1.147155E+00","2.724980E+00","1.466635E-04","-1.876354E-04"
"260","1.019899E+02","-1.365835E+01","6.659949E-01","2.725741E+00","1.924853E-04","6.611347E-04"
"261","1.037545E+02","-1.335743E+01","1.463826E+00","2.725064E+00","1.298339E-04","-4.696846E-05"
"262","1.018903E+02","-1.061745E+01","5.318998E-01","2.725245E+00","2.153863E-04","6.175041E-05"
"263","1.039401E+02","-1.032541E+01","1.719671E+00","2.725452E+00","1.197872E-04","2.338886E-04"
"264","9.748841E+01","-7.307220E+00","1.809980E+00","2.725181E+00","1.167606E-04","-8.153915E-05"
"265","9.918791E+01","-7.132127E+00","8.510823E-01","2.725236E+00","1.702736E-04","-4.911423E-05"
"266","9.754720E+01","-4.047013E+00","1.725528E+00","2.725292E+00","1.195837E-04","-9.989738E-05"
"267","9.968438E+01","-3.980473E+00","8.856406E-01","2.725718E+00","1.669184E-04","3.042221E-04"
"268","1.022864E+02","-7.079647E+00","4.015957E-01","2.725844E+00","2.478783E-04","5.240440E-04"
"269","1.041781E+02","-7.273698E+00","1.804907E+00","2.725277E+00","1.169245E-04","-5.793571E-05"
"270","1.022737E+02","-4.208625E+00","8.524178E-01","2.725560E+00","1.701401E-04","1.273155E-04"
"271","1.042085E+02","-4.222608E+00","1.667017E+00","2.725570E+00","1.216642E-04","1.144409E-04"
"272","1.059500E+02","-1.344586E+01","2.029917E+00","2.725206E+00","1.102539E-04","7.033348E-05"
"273","1.081632E+02","-1.318752E+01","1.529807E+00","2.725228E+00","1.270032E-04","5.125999E-05"
"274","1.062084E+02","-1.025168E+01","1.243680E+00","2.725134E+00","1.408571E-04","-1.175404E-04"
"275","1.083191E+02","-1.001571E+01","1.746178E+00","2.725633E+00","1.188745E-04","3.426075E-04"
"276","1.102862E+02","-1.324661E+01","1.460676E+00","2.725775E+00","1.299739E-04","5.667210E-04"
"277","1.126816E+02","-1.283801E+01","1.413230E+00","2.725461E+00","1.321377E-04","1.988411E-04"
"278","1.105559E+02","-1.010611E+01","9.768914E-01","2.725982E+00","1.589315E-04","6.587505E-04"
"279","1.127454E+02","-9.977990E+00","1.683958E+00","2.725452E+00","1.210507E-04","8.630753E-05"
"280","1.063927E+02","-7.059910E+00","1.406097E+00","2.725289E+00","1.324724E-04","-8.392334E-05"
"281","1.085153E+02","-7.107351E+00","1.230904E+00","2.725559E+00","1.415862E-04","1.559258E-04"
"282","1.064750E+02","-4.144783E+00","1.566208E+00","2.725614E+00","1.255187E-04","1.242161E-04"
"283","1.087668E+02","-4.116745E+00","1.106972E+00","2.725796E+00","1.493017E-04","2.708435E-04"
"284","1.110483E+02","-6.862846E+00","1.353143E+00","2.725920E+00","1.350396E-04","4.665852E-04"
"285","1.132157E+02","-6.881393E+00","1.653190E+00","2.725647E+00","1.221720E-04","1.556873E-04"
"286","1.111443E+02","-3.949647E+00","1.926031E+00","2.726002E+00","1.131882E-04","4.308224E-04"
"287","1.135464E+02","-4.013937E+00","1.212357E+00","2.726213E+00","1.426651E-04","6.010532E-04"
"288","9.749393E+01","-1.310696E+00","1.843469E+00","2.725566E+00","1.156951E-04","6.079674E-05"
"289","9.952709E+01","-1.226982E+00","1.049548E+00","2.726040E+00","1.533317E-04","5.123615E-04"
"290","9.753230E+01","1.654164E+00","2.053377E+00","2.725337E+00","1.096222E-04","-2.973080E-04"
"291","9.956567E+01","1.759618E+00","7.361259E-01","2.725929E+00","1.830868E-04","2.710819E-04"
"292","1.021768E+02","-1.160985E+00","8.573104E-01","2.725720E+00","1.696540E-04","1.611710E-04"
"293","1.043752E+02","-1.396079E+00","1.976667E+00","2.726086E+00","1.117291E-04","5.109310E-04"
"294","1.023551E+02","1.471487E+00","1.186615E+00","2.726031E+00","1.442043E-04","3.554821E-04"
"295","1.043944E+02","1.563498E+00","2.090155E+00","2.726135E+00","1.086535E-04","4.301071E-04"
"296","9.759867E+01","4.454525E+00","9.036453E-01","2.725946E+00","1.652472E-04","1.835823E-04"
"297","9.984848E+01","4.389843E+00","8.414888E-01","2.726108E+00","1.712414E-04","3.275871E-04"
"298","9.746840E+01","7.287150E+00","1.172981E+00","2.726045E+00","1.450399E-04","1.506805E-04"
"299","9.948151E+01","7.098078E+00","5.719419E-01","2.726110E+00","2.077098E-04","2.064705E-04"
"300","1.026632E+02","4.697567E+00","1.442123E+00","2.726052E+00","1.308073E-04","2.264977E-04"
"301","1.044667E+02","4.389627E+00","1.342194E+00","2.725980E+00","1.355893E-04","1.471043E-04"
"302","1.028231E+02","7.490839E+00","1.008842E+00","2.726223E+00","1.563945E-04","2.641678E-04"
"303","1.049266E+02","7.423451E+00","1.393229E+00","2.726224E+00","1.330827E-04","2.424717E-04"
"304","1.065304E+02","-1.498747E+00","1.482686E+00","2.725582E+00","1.290056E-04","-1.883507E-05"
"305","1.092668E+02","-1.108100E+00","1.710746E+00","2.726027E+00","1.200992E-04","3.676414E-04"
"306","1.069778E+02","1.773308E+00","1.075235E+00","2.726237E+00","1.514891E-04","4.878044E-04"
"307","1.093865E+02","1.681679E+00","2.111162E+00","2.726097E+00","1.081116E-04","3.147125E-04"
"308","1.113503E+02","-1.132493E+00","1.336413E+00","2.726547E+00","1.358822E-04","8.544922E-04"
"309","1.137299E+02","-1.215242E+00","1.504047E+00","2.726237E+00","1.280862E-04","5.042553E-04"
"310","1.115186E+02","1.323215E+00","1.232137E+00","2.726212E+00","1.415153E-04","4.093647E-04"
"311","1.141676E+02","1.598126E+00","1.557610E+00","2.726223E+00","1.258646E-04","3.597736E-04"
"312","1.072599E+02","4.439507E+00","1.855754E+00","2.726143E+00","1.153116E-04","2.682209E-04"
"313","1.093700E+02","4.218370E+00","1.914281E+00","2.726199E+00","1.135351E-04","3.018379E-04"
"314","1.074873E+02","7.068955E+00","2.364575E+00","2.726189E+00","1.021543E-04","1.885891E-04"
"315","1.100270E+02","7.006484E+00","1.591141E+00","2.726156E+00","1.245313E-04","1.180172E-04"
"316","1.121172E+02","4.410138E+00","1.825254E+00","2.726303E+00","1.162710E-04","3.507137E-04"
"317","1.147174E+02","4.471666E+00","1.287426E+00","2.726210E+00","1.384433E-04","2.059937E-04"
"318","1.124901E+02","7.163150E+00","1.326114E+00","2.726465E+00","1.364089E-04","3.774166E-04"
"319","1.150539E+02","6.919967E+00","2.185491E+00","2.726225E+00","1.062572E-04","1.008511E-04"
"320","1.147038E+02","-1.295751E+01","1.492064E+00","2.725261E+00","1.285995E-04","-3.457069E-05"
"321","1.171569E+02","-1.268255E+01","1.547774E+00","2.725574E+00","1.262639E-04","2.202988E-04"
"322","1.151450E+02","-9.772694E+00","1.501714E+00","2.725562E+00","1.281856E-04","1.432896E-04"
"323","1.172838E+02","-9.714157E+00","1.191650E+00","2.725552E+00","1.438993E-04","8.893013E-05"
